2327195829;41.7198;-8.758987;-0.1528732;0.7281479
2327195835;41.71726;-8.759572;-0.1528834;0.7281035
2327195837;41.72978;-8.76894;-0.1530469;0.7283221
2327195839;41.72903;-8.769354;-0.1530541;0.728309
2327195851;41.72702;-8.76953;-0.1530572;0.7282738
2327195874;41.72589;-8.769622;-0.1530588;0.7282541
2327195917;41.72675;-8.772203;-0.1531038;0.7282692
2327195942;41.72612;-8.769949;-0.1530645;0.7282583
2327195945;41.72672;-8.772143;-0.1531028;0.7282687
2327195974;41.73038;-8.768752;-0.1530436;0.7283326
2327196015;41.72562;-8.769651;-0.1530593;0.7282494
2327196125;41.72884;-8.76944;-0.1530556;0.7283056
2327196127;41.72999;-8.768747;-0.1530435;0.7283257
2327196157;41.7266;-8.773436;-0.1531253;0.7282665
2327196160;41.72659;-8.768887;-0.1530459;0.7282664
2327196170;41.72697;-8.770094;-0.153067;0.7282731
2327196184;41.7268;-8.770501;-0.1530741;0.7282699
2327196202;41.72923;-8.769182;-0.1530511;0.7283125
2327196211;41.72643;-8.761244;-0.1529126;0.7282636
2327196219;41.72825;-8.769804;-0.153062;0.7282953
2327196258;41.72863;-8.769465;-0.153056;0.7283021
2327196264;41.72691;-8.772309;-0.1531057;0.728272
2327196275;41.73122;-8.769236;-0.153052;0.7283472
